"369","Pilot Travel Center","Birmingham","AL","I-20/59/65/AL 78, Exit 123","$1.699","$1.899","$2.099","","$2.159","$2.799","8"," "
"346","Pilot Travel Center","Lugoff","SC","I-20 & US 601, Exit 92","$1.739","$1.939","$2.139","","$1.999","$2.799","6","B5"
"63","Pilot Travel Center","Piedmont","SC","I-85, Exit 35","$1.699","$1.899","$2.099","","$1.999","$2.799","9","B5"
"714","Flying J Travel Plaza","Rock Hill","SC","I-77 & Hwy 901, Exit 73","$1.639","$1.839","$2.039","$2.199","$2.099","$2.799","8","B5"
"493","Flying J Travel Plaza","St. George","SC","I-95, Exit 77","$1.699","$1.899","$2.099","$2.899","$2.139","$2.799","8","B5"
"64","Pilot Travel Center","Summerville","SC","I-26, Exit 199","$1.739","$1.939","$2.139","","$2.199","$2.799","5","B5"
"932","Flying J Franchise","Hermosa","SD","25 Heartland Express Hwy 79","$2.259","$2.059","$2.859","","$1.999","$2.69","4",""
"599","Pilot Travel Center","Murdo","SD","I-90, Exit 192","$2.159","$2.359","$2.559","$3.199","$2.299","$2.799","8",""
"931","Flying J Franchise","Rapid City","SD","I-90 Exit 61","$2.359","$2.159","$2.959","$2.999","$1.959","$2.699","8",""
"918","Pilot Travel Center","Rapid City","SD","I-90, Exit 55","$2.159","$2.359","$2.559","$2.999","$2.059","$2.799","7",""
"716","Flying J Travel Plaza","Sioux Falls","SD","I-29 Exit 83","$1.759","$1.959","$2.159","$3.099","$2.359","$2.799","8"," "
"265","Pilot Travel Center","Cookeville","TN","I-40, Exit 287","$1.739","$1.939","$2.139","","$1.999","$2.799","3","B5"
"406","Pilot Travel Center","Cornersville","TN","I-65, Exit 22","$1.859","$2.059","$2.259","","$2.199","$2.799","5"," "
"114","Pilot Travel Center","Crossville","TN","I-40, Exit 320","$1.739","$1.939","$2.139","","$1.999","$2.799","8","B5"
"226","Pilot Travel Center","Dandridge","TN","I-40, Exit 417","$1.679","$1.879","$2.079","","$2.099","$2.799","8","B5"
"409","Pilot Travel Center","Dickson","TN","I-40, Exit 172","$1.799","$1.999","$2.199","","$1.999","$2.799","10","B5"
"720","Flying J Travel Plaza","Fairview","TN","I-40 & Hwy 96, Exit 182","$1.799","$1.999","$2.199","$3.099","$1.999","$2.799","8","B5"
"51","Pilot Travel Center","Greeneville","TN","I-81, Exit 36","$1.749","$1.949","$2.149","","$2.159","$2.799","5","B5"
"403","Pilot Travel Center","Heiskell","TN","I-75, Exit 117","$1.799","","$2.199","","$2.259","$2.799","6","B5"
"53","Pilot Travel Center","Hurricane Mills","TN","I-40, Exit 143","$1.859","$2.059","$2.259","","$1.999","$2.799","11","B5"
"366","Pilot Travel Center","Jackson","TN","I-40, Exit 85","$1.799","$1.999","$2.199","","$1.999","$2.799","8"," "
"270","Pilot Travel Center","Knoxville","TN","I-40/75, Exit 374","$1.699","$1.899","$2.099","","$2.099","$2.799","8","B5"
"219","Pilot Travel Center","Knoxville","TN","I-40, Exit 398","$1.649","$1.849","$2.049","","$2.099","$2.799","9"," "
"722","Flying J Travel Plaza","Knoxville","TN","I-40 & I-75 Exit 369","$1.699","$1.899","$2.099","$2.999","$2.099","$2.799","12"," "
"52","Pilot Travel Center","Lavergne","TN","I-24, Exit 64","$1.729","$1.929","$2.129","","$1.999","$2.799","8","B5"
"411","Pilot Travel Center","Lebanon","TN","I-40, Exit 238","$1.689","$1.889","$2.089","","$1.999","$2.799","8","B5"
"481","Pilot Travel Center","McDonald","TN","I-75, Exit 20","$1.699","$1.899","$2.099","","$1.999","$2.799","8","B5"
"405","Pilot Travel Center","Memphis","TN","US 78 & TN 175","$1.699","$1.899","$2.099","","$2.199","$2.799","7"," "
"363","Pilot Travel Center","Memphis","TN","US 78 Pleasant Hill","$1.699","$1.899","$2.099","","$2.199","$2.799","6"," "
"404","Pilot Travel Center","Murfreesboro","TN","I-24, Exit 81","$1.679","$1.879","$2.079","","$1.999","$2.799","8","B5"
"413","Pilot Travel Center","Nashville","TN","Hwy 155, Exit 26","$1.959","$2.159","$2.359","","$1.999","$2.799","4","B5"
"224","Pilot Travel Center","Pioneer","TN","I-75, Exit 141","$1.759","$1.959","$2.159","","$2.259","$2.799","6","B5"
"149","Pilot Travel Center","Stanton","TN","I-40, Exit 42","$1.899","$2.099","$2.299","","$2.099","$2.799","7"," "
"412","Pilot Travel Center","White Pine","TN","I-81, Exit 4","$1.759","$1.959","$2.159","","$2.099","$2.799","9","B5"
"436","Pilot Travel Center","Amarillo","TX","I-40, Exit 75","$1.699","$1.899","$2.099","","$2.359","$2.799","11","B5"
"723","Flying J Travel Plaza","Amarillo","TX","I-40 Exit 76","$1.699","$1.899","$2.099","$3.199","$2.359","$2.799","10","B5"
"8616","Pilot Thomas Cardlock","Andrews","TX","State Hwy 115 & SW Mustang Drive","$1.959","","","","$2.399","","","B5"
"477","Flying J Travel Plaza","Anna","TX","Hwy 75, Exit 48","$1.739","$1.939","$2.139","","$1.959","$2.799","8","B10"
"724","Flying J Travel Plaza","Anthony","TX","I-10 Exit 0","$1.739","$1.939","$2.139","$2.999","$2.359","$2.799","12","B10"
"435","Pilot Travel Center","Anthony","TX","I-10, Exit 0","$1.739","$1.939","$2.139","","$2.359","$2.799","8","B10"
"725","Flying J Travel Plaza","Baytown","TX","I-10 & Exit 789 Thompson Road","$1.689","$1.889","$2.089","$2.799","$2.299","$2.799","12","B20"
"472","Pilot Travel Center","Beasley","TX","Highway 59","$1.639","$1.839","$2.039","","$1.989","$2.799","8",""
"1001","Pilot Travel Center","Big Lake","TX","Hwy 67","$1.899","$2.099","$2.299","","$2.439","$2.899","6","B5"
"8628","Pilot Thomas Cardlock","Big Spring","TX","","$1.799","","","","$2.399","","","B5"
"559","Pilot Travel Center","Big Spring","TX","I-20, Exit 178 (SWQ)","$1.699","$1.899","$2.099","","$2.259","$2.799","8","B5"
"740","Flying J Travel Plaza","Brookshire","TX","I-10 Exit 732","$1.699","$1.899","$2.099","$3.099","$2.299","$2.799","8","B20"
"1028","Pilot Travel Center","Buffalo","TX","I-45 & Hwy 79, Exit 178","$1.759","$1.959","$2.159","","$2.299","$2.799","8","B10"
"367","Pilot Travel Center","Caddo Mills","TX","I-30, Exit 87","$1.739","$1.939","$2.139","","$2.259","$2.799","8","B5"
"883","Pilot Travel Center","Canton","TX","I-20, Exit 533","","","","","$2.259","$2.799","5","B5"
"1026","Pilot Travel Center","Carrizo Springs","TX","Highway 83","$1.799","$1.999","$2.199","","$2.199","$2.899","6","B10"
"1025","Flying J Travel Plaza","Channelview","TX","I-10, Exit 783","$1.699","$1.899","$2.099","","$2.299","$2.799","8",""
"1003","Pilot Travel Center","Childress","TX","Hwy 287 & Hwy 83","$1.599","$1.799","$1.999","","$2.299","$2.799","7","B5"
"551","Flying J Travel Plaza","Cisco","TX","I-20/SH206, Exit 330","","","","","$2.199","$2.799","8","B5"
"488","Flying J Travel Plaza","Cotulla","TX","I-35, Exit 69 (NWQ)","$1.799","$1.999","$2.199","","$2.249","$2.799","8","B15"
"8630","Pilot Thomas Cardlock","Crane","TX","","$1.959","","","","$2.399","","","B5"
"726","Flying J Travel Plaza","Dallas","TX","I-20 Exit 472","$1.779","$1.979","$2.179","$3.099","$2.259","$2.799","12","B15"
"433","Pilot Travel Center","Dallas","TX","I-20, Exit 470","$1.779","$1.979","$2.179","","$2.259","$2.799","10","B15"
"894","Pilot Travel Center","Eagle Pass","TX","86A US Hwy 57","","","","","$2.359","$2.899","6","B10"
"727","Flying J Travel Plaza","Edinburg","TX","Hwy 281 & FM 1925","$1.759","$1.959","$2.159","$2.999","$2.359","$2.799","8","B15"
"728","Flying J Travel Plaza","El Paso","TX","I-10 and Exit 37","$1.759","$1.959","$2.159","$2.899","$2.359","$2.799","12","B10"
"553","Flying J Travel Plaza","Fort Stockton","TX","I-10, Exit 259","$1.859","$2.059","$2.259","$3.299","$2.339","$2.799","8","B10"
"434","Pilot Travel Center","Fort Worth","TX","I-35, Exit 65","$1.759","$1.959","$2.159","","$2.259","$2.799","9","B10"
"554","Flying J Travel Plaza","George West","TX","I-37, Exit 56","$1.759","$1.959","$2.159","","$2.159","$2.799","8","B10"
"729","Flying J Travel Plaza","Houston","TX","I-45 Exit 64 & Richey Rd","$1.659","$1.859","$2.059","$3.299","$2.259","$2.799","10","B20"
"375","Pilot Travel Center","Houston","TX","I-610 & US 90E, Exit 24A","$1.699","$1.899","$2.099","","$2.299","$2.799","7","B20"
"234","Pilot Travel Center","Huntsville","TX","I-45, Exit 118","$1.649","$1.849","$2.049","","$2.299","$2.799","8","B20"
"507","Flying J Travel Plaza","Jarrell","TX","I-35 & Exit 275","","","","","$2.159","","","B10"
"1006","Pilot Travel Center","Junction","TX","I-10, Exit 456","$1.959","$2.159","$2.359","","$2.249","$2.899","8","B10"
"730","Flying J Travel Plaza","Laredo","TX","I-35 & Exit 13","$1.799","$1.999","$2.199","$3.099","$2.299","$2.799","12","B15"
"377","Pilot Travel Center","Laredo","TX","I-35, Exit 13","$1.799","$1.999","$2.199","","$2.299","$2.799","10","B15"
"733","Flying J Travel Plaza","Lubbock","TX","I-27 & 4th Street Exit","$1.639","$1.839","$2.039","$3.099","$2.259","$2.799","5","B5"
"1023","Pilot Travel Center","Lufkin","TX","Hwy 69/Loop 287","$1.689","$1.889","$2.089","","$2.159","$2.799","2","B15"
"1033","Flying J Travel Plaza","Midland","TX","I-20, Exit 138","$1.799","$1.999","$2.199","","$2.259","$2.799","9","B5"
"8621","Pilot Thomas Cardlock","Midland","TX","I-20 Exit 138","$1.859","$2.059","$2.259","","$2.399","$2.799","","B5"
"257","Pilot Travel Center","Midland","TX","I-20&FM 1788,Exit 126","$1.799","$1.999","$2.199","","$2.259","$2.799","9","B5"
"1054","Pilot Travel Center","Mustang Ridge","TX","Hwy 183 & Hwy 21","$1.759","$1.959","$2.159","","$2.159","$2.899","2","B10"
"330","Pilot Travel Center","New Braunfels","TX","I-35, Exit 184","$1.679","$1.879","$2.079","","$2.249","$2.799","9","B15"
"734","Flying J Travel Plaza","New Caney","TX","I-69/US 59 & Exit 242","$1.699","$1.899","$2.099","$3.099","$2.299","$2.799","8","B20"
"8624","Pilot Thomas Cardlock","Odessa","TX","Hwy 302 & Hwy 338 at 42nd Street","$1.859","","","","$2.399","","","B5"
"8625","Pilot Thomas Cardlock","Odessa","TX","I-20, Exit 118 & South Grandview Avenue","$1.859","","$2.259","","$2.399","","","B5"
"580","Flying J Travel Plaza","Odessa","TX","I-20, Exit 121 (Loop 338)","$1.799","$1.999","$2.199","","$2.259","$2.799","11","B5"
"735","Flying J Travel Plaza","Orange","TX","I-10 Exit 873","$1.699","$1.899","$2.099","$3.299","$2.299","$2.799","12","B15"
"431","Pilot Travel Center","Orange","TX","I-10, Exit 873","$1.699","$1.899","$2.099","","$2.299","$2.799","7","B15"
"736","Flying J Travel Plaza","Pecos","TX","I-20 Exit 42","$1.799","$1.999","$2.199","$3.399","$2.339","$2.799","10","B10"
"432","Pilot Travel Center","Robinson","TX","I-35, Exit 328","$1.739","$1.939","$2.139","","$2.159","$2.799","10","B15"
"306","Pilot Travel Center","San Antonio","TX","I-10, Exit 582 Ackerman Rd","$1.679","$1.879","$2.079","","$2.249","$2.799","7","B15"
"737","Flying J Travel Plaza","San Antonio","TX","I-10 Exit 583","$1.679","$1.879","$2.079","$3.099","$2.249","$2.799","12","B15"
"467","Pilot Travel Center","San Antonio","TX","I-37, Exit 125","$1.699","$1.899","$2.099","$3.099","$2.199","$2.799","8","B10"
"887","Pilot Travel Center","Snyder","TX","Hwy 180","","","","","$2.259","$2.799","4","B5"
"157","Pilot Travel Center","Sulphur Springs","TX","I-30, Exit 122","$1.719","$1.919","$2.119","","$2.259","$2.799","7","B5"
"1002","Pilot Travel Center","Tilden","TX","Hwy 16","$1.859","$2.059","$2.259","","$2.239","$2.799","6","B10"
"888","Pilot Travel Center","Tulia","TX","I-27, Exit 74","","","","","$2.359","$2.799","6","B5"
"738","Flying J Travel Plaza","Tye","TX","I-20 & FM 707 Exit 277","$1.789","$1.989","$2.189","$3.399","$2.199","$2.799","12","B5"
"486","Pilot Travel Center","Tyler","TX","I-20 & FM 14","$1.689","$1.889","$2.089","","$2.259","$2.799","8","B5"
"209","Pilot Travel Center","Van Horn","TX","I-10, Exit 140","$1.959","$2.159","$2.359","","$2.339","$2.799","8"," "
"1027","Pilot Travel Center","Vega","TX","I-40 & Hwy 385, Exit 36","$1.659","$1.859","$2.059","$2.999","$2.359","$2.799","8",""
"568","Pilot Travel Center","Von Ormy","TX","I-35, Exit 140","$1.759","$1.959","$2.159","","$2.249","$2.799","8","B10"
"739","Flying J Travel Plaza","Waco","TX","I-35 & New Road","$1.739","$1.939","$2.139","$3.099","$2.159","$2.799","8","B15"
"206","Pilot Travel Center","Weatherford","TX","I-20, Exit 406","$1.699","$1.899","$2.099","","$2.259","$2.799","8","B10"
"741","Flying J Travel Plaza","Wichita Falls","TX","US 287 & Jacksboro Highway","$1.699","$1.899","$2.099","$2.999","$2.299","$2.799","5","B5"
"509","Flying J Travel Plaza","Beaver","UT","I-15, Exit 112","","","","","$2.559","$2.799","6",""
"892","Pilot Travel Center","Green River","UT","I-70, Exit 164","","","","","$2.359","$2.799","2",""
"742","Flying J Travel Plaza","Lake Point","UT","I-80 Exit 99","$1.959","$2.159","$2.359","$2.599","$2.559","$2.999","8",""
"743","Flying J Travel Plaza","Nephi","UT","I-15 Exit 222","$2.059","$2.259","$2.459","$2.999","$2.559","$2.799","8",""
"772","Flying J Travel Plaza","North Salt Lake","UT","I-215 & Redwood Rd, Exit 27","$1.879","$2.079","$2.279","$2.499","$2.559","$2.999","5",""
"744","Flying J Travel Plaza","Ogden","UT","I-15 Exit 343","$1.859","$2.059","$2.259","$2.699","$2.559","$2.999","8",""
"294","Pilot Travel Center","Ogden","UT","I-15 & UT 39, Exit 344","$1.859","$2.059","$2.259","","$2.559","$2.999","7",""
"508","Pilot Travel Center","Perry","UT","I-15 Exit 362","","","","","$2.559","$2.999","1",""
"773","Flying J Travel Plaza","Richfield","UT","I-70 Exit 40","$2.199","$2.399","$2.599","$2.499","$2.359","$2.799","5"," "
"140","Pilot Fuel Center","Roosevelt","UT","Hwy 191/40","$2.159","$2.359","$2.559","$2.599","$2.599","","",""
"746","Flying J Travel Plaza","Salt Lake City","UT","I-15 & I-80 SR201, Exit 17","$1.899","$2.099","$2.299","$2.499","$2.559","$2.999","8",""
"510","Flying J Travel Plaza","Scipio","UT","I-15, Exit 188","","","","","$2.559","$2.799","",""
"774","Flying J Travel Plaza","Snowville","UT","I-84 Exit 7","$1.899","$2.099","$2.299","$2.799","$2.559","$2.999","3",""
"747","Flying J Travel Plaza","Springville","UT","I-15, Exit 261","$1.899","$2.099","$2.299","$2.799","$2.559","$2.799","8",""
"775","Pilot Travel Center","St. George","UT","I-15 Exit 4","$2.199","$2.399","$2.599","$3.099","$2.559","$2.799","7","B20"
"748","Flying J Travel Plaza","Willard","UT","I-15 Exit 357","$1.879","$2.079","$2.279","$2.699","$2.559","$2.999","5",""
"749","Flying J Travel Plaza","Carmel Church","VA","I-95 Exit 104","$1.759","$1.959","$2.159","$2.899","$2.199","$2.799","12","B5"
"384","Pilot Travel Center","Colonial Heights","VA","I-95, Exit 58","$1.799","$1.999","$2.199","","$2.199","$2.799","10","B5"
"256","Pilot Travel Center","Danville","VA","Hwy 58 & Hwy 29","$1.759","$1.959","$2.159","","$2.259","$2.799","5","B5"
"4656","Pilot Travel Center","Disputanta","VA","I-295 & Rt. 460, Exit 3A","$1.779","$1.979","$2.179","","$2.139","$2.799","8",""
"898","Pilot Travel Center","Emporia","VA","I-95, Exit 11 (Hwy 58)","","","","","$2.199","","","B5"
"750","Flying J Travel Plaza","Fort Chiswell","VA","I-81 & I-77 Exit 80","$1.799","$1.999","$2.199","$2.699","$2.299","$2.799","10","B5"
"491","Pilot Travel Center","Harrisonburg","VA","I-81, Exit 251","$1.759","$1.959","$2.159","","$2.299","$2.799","9","B5"
"159","Pilot Travel Center","Providence Forge","VA","I-64, Exit 211","$1.799","$1.999","$2.199","","$2.299","$2.799","7","B5"
"4649","Pilot Travel Center","Raphine","VA","I-81/I-64, Exit 205","$1.779","$1.979","$2.179","","$2.299","$2.799","13",""
"753","Mr. Fuel","Ruther Glen","VA","I-95, Exit 104","$1.759","$1.959","$2.159","","$2.189","$2.699","10",""
"876","Flying J Travel Plaza","Ruther Glen","VA","I-95, Exit 104","$1.759","$1.959","$2.159","$2.899","$2.199","$2.799","6","B5"
"4651","Pilot Travel Center","Skippers","VA","I-95, Exit 4","$1.859","$2.059","$2.259","","$2.199","$2.799","7",""
"4622","Pilot Travel Center","South Boston","VA","Philpott Hwy 58","$1.759","$1.959","$2.159","","$2.259","$2.799","5",""
"899","Pilot Travel Center","South Hill","VA","I-85, Exit 12 (Hwy 58)","","","","","$2.139","$2.799","2","B5"
"396","Pilot Travel Center","Staunton","VA","I-81, Exit 213A","$1.759","$1.959","$2.159","","$2.299","$2.799","9"," "
"4642","Pilot Travel Center","Tom's Brook","VA","I-81, Exit 291","$1.859","$2.059","$2.259","","$2.299","$2.799","10",""
"258","Pilot Travel Center","Troutville","VA","I-81, Exit 150A or B","$1.759","$1.959","$2.159","","$2.299","$2.799","6"," "
"752","Flying J Travel Plaza","Winchester","VA","I-81 Exit 323","$1.859","$2.059","$2.259","$3.199","$2.299","$2.799","12","B5"
"754","Flying J Travel Plaza","Wytheville","VA","I-77 & I-81 Exit 77","$1.799","$1.999","$2.199","$2.599","$2.299","$2.799","12","B5"
"4619","Pilot Travel Center","Wytheville","VA","I-81/I-77, Exit 77","$1.799","$1.999","$2.199","","$2.299","$2.799","8",""
"965","Flying J Travel Plaza","Ellensburg","WA","I-90 Canyon Rd Exit 109","$2.399","$2.499","$2.599","$3.899","$3.019","$2.899","",""
"583","Pilot Travel Center","Ferndale","WA","I-5, Exit 262","$2.099","$2.299","$2.499","","$2.599","$2.799","7",""
"970","Flying J Travel Plaza","Pasco","WA","U.S. Hwy 395","$2.349","$2.559","","","$2.999","$2.899","",""
"963","Flying J Travel Plaza","Spokane","WA","I-90 Exit 276","$2.399","$2.499","$2.599","$3.499","$3.019","$2.899","",""
"967","Flying J Travel Plaza","Spokane","WA","I-90 Exit 286","$2.399","$2.499","$2.599","$3.999","$3.019","$2.899","",""
"151","Pilot Travel Center","Tumwater","WA","I-5, Exit 99 NE","$2.239","$2.439","$2.639","","$2.599","$2.799","8","B5"
"289","Pilot Travel Center","Beloit","WI","I-43/90/WI 81, Exit 185A","$1.839","$2.039","$2.239","","$2.389","$2.799","8"," "
"756","Flying J Travel Plaza","Black River Falls","WI","I-94 & Exit 116","$1.969","$2.169","$2.369","$3.199","$2.279","$2.899","10",""
"528","Pilot Travel Center - Road Ranger","Cottage Grove","WI","I-90, Exit 147","","","","","$2.299","$2.799","3"," "
"544","Pilot Travel Center - Road Ranger","East Troy","WI","I-43, Exit 38","","","","","$2.389","",""," "
"324","Pilot Travel Center","Franksville","WI","I-94 & CR K, Exit 329","$1.879","$2.079","$2.279","","$2.299","$2.799","7"," "
"164","Pilot Travel Center","Mauston","WI","I-90/94, Exit 69","$1.929","$2.129","$2.329","","$2.279","$2.799","7"," "
"40","Pilot Travel Center","Oak Creek","WI","I-94, Exit 322","$1.879","$2.079","$2.279","","$2.299","$2.799","11","B10"
"538","Pilot Travel Center - Road Ranger","Oakdale","WI","I-90/94, Exit 48","","","","","$2.279","$2.899","4"," "
"470","Flying J Travel Plaza","Roberts","WI","US 65 & I-94","$1.899","$2.099","$2.299","$2.999","$2.259","$2.899","8",""
"503","Pilot Travel Center","Morgantown","WV","I-79, Exit 146","$1.879","$2.079","$2.279","","$2.539","$2.899","7",""
"243","Pilot Travel Center","Nitro","WV","I-64 & SR 25, Exit 45","$1.829","$2.029","$2.229","","$2.459","$2.799","6",""
"474","Pilot Travel Center","Sutton","WV","I-79, Exit 67","$1.899","$2.099","$2.299","","$2.539","$2.899","7",""
"758","Flying J Travel Plaza","Casper","WY","I-25 Exit 185","$1.839","$2.039","$2.239","$2.799","$2.499","$2.799","5",""
"759","Flying J Travel Plaza","Cheyenne","WY","I-25 Exit 7","$1.759","$1.959","$2.159","$2.599","$2.139","$2.799","8",""
"402","Pilot Travel Center","Cheyenne","WY","I-80, Exit 367","$1.759","$1.959","$2.159","$2.599","$2.139","$2.799","10",""
"760","Flying J Travel Plaza","Cokeville","WY","US HWY 30/SR 232","$2.159","$2.359","$2.559","$2.799","$2.599","$2.999","5",""
"761","Flying J Travel Plaza","Evanston","WY","I-80 Exit 3","$1.999","$2.199","$2.399","$3.099","$2.459","$2.799","7",""
"141","Pilot Travel Center","Evanston","WY","I-80, Exit 6","$1.999","$2.199","$2.399","","$2.459","$2.799","7",""
"762","Flying J Travel Plaza","Gillette","WY","I-90 & Hwy 59","$1.899","$2.099","$2.299","$2.799","$2.459","$2.999","5",""
"308","Pilot Travel Center","Laramie","WY","I-80, Exit 310","$1.799","$1.999","$2.199","","$2.169","$2.799","9",""
"763","Flying J Travel Plaza","Rawlins","WY","I-80 Exit 209","$1.999","$2.199","$2.399","$2.799","$2.459","$2.799","10",""
"764","Flying J Travel Plaza","Rock Springs","WY","I-80 Exit 104","$1.999","$2.199","$2.399","$2.999","$2.459","$2.799","7",""
* Tax Exempt Price
